event_id,timestamp,sunlight_percent,temperature,humidity_percent,action
987c4af5,1779730980,41.47,0.44,59.4,1
8a123e4c,1779731040,83.05,6.72,59.06,1
332fd077,1779731100,0.0,-3.71,66.23,1
aabe9f99,1779731160,55.2,10.85,52.03,1
9d4335ba,1779731220,59.87,40.11,29.6,1
69e2ced1,1779731280,65.3,-6.32,42.02,1
9aa54e71,1779731340,49.52,16.89,77.34,1
4a821d39,1779731400,28.34,20.37,66.98,1
758b2418,1779731460,86.68,24.17,100.0,1
cce1dcf2,1779731520,34.25,24.21,66.96,1
fbd822b3,1779731580,95.45,-4.88,73.62,0
ae70fa4c,1779731640,14.27,20.42,76.49,1
4a77d8c5,1779731700,68.52,-2.87,79.69,1
fb213ca6,1779731760,60.44,-0.59,61.62,1
a684afb1,1779731820,61.3,36.44,75.75,1
96d20fce,1779731880,25.42,44.36,39.79,1
358724a7,1779731940,36.06,26.04,56.42,1
bb2b45de,1779732000,56.54,28.5,53.38,1
2d93faef,1779732060,57.44,-3.27,67.83,1
051f493c,1779732120,82.88,15.04,48.61,1
2ac6b23e,1779732180,65.85,22.18,68.15,1
b6ffc81b,1779732240,26.57,10.57,33.41,1
f8673094,1779732300,21.34,26.53,44.54,1
3ef86bcb,1779732360,42.55,1.2,72.37,1
25e6cacb,1779732420,62.46,45.85,73.96,1
265bc58c,1779732480,44.39,22.49,55.78,1
c8b34119,1779732540,39.69,25.94,100.0,1
b2090d33,1779732600,47.88,29.49,33.36,1
3d8cd36c,1779732660,95.85,17.07,46.25,0
3de13530,1779732720,18.92,14.65,38.93,1
8a16e8fc,1779732780,39.56,-7.24,79.82,1
a9f30daa,1779732840,42.02,34.31,41.71,1
d55b9321,1779732900,65.47,14.93,25.85,1
ea4d1852,1779732960,41.43,33.49,44.55,1
34f62939,1779733020,26.89,-0.2,65.45,1
d5e533b0,1779733080,77.94,10.97,70.04,1
d8ae677d,1779733140,20.5,8.68,66.83,1
d5173776,1779733200,80.62,32.5,52.33,1
5c361b4b,1779733260,36.56,1.11,76.49,1
bc79f256,1779733320,82.35,-5.32,44.49,1
10f57705,1779733380,3.68,-8.94,95.18,1
2fbabf1f,1779733440,30.43,-3.29,40.79,1
ac4485b8,1779733500,17.06,6.66,73.46,1
0038c85c,1779733560,48.05,13.53,78.87,1
62684069,1779733620,61.5,-8.5,65.03,1
f0667657,1779733680,100.0,9.11,39.91,0
0e0f3b67,1779733740,14.0,32.42,55.92,1
f6333df0,1779733800,25.26,42.75,41.67,1
d7547e65,1779733860,67.28,-2.61,30.17,1
42834464,1779733920,100.0,40.92,49.91,0
1f320692,1779733980,66.25,4.09,48.94,1
d8e97442,1779734040,32.04,-3.12,96.64,1
3833a0b8,1779734100,26.63,0.6,74.19,1
86734c3e,1779734160,84.32,4.04,34.62,1
1e9da671,1779734220,0.0,4.03,39.78,1
01fa7d5f,1779734280,47.51,37.29,47.44,1
d22aa164,1779734340,67.91,-9.43,68.55,1
4eb6f1bc,1779734400,48.04,49.42,64.61,1
b3d0a101,1779734460,45.23,11.24,26.82,1
ceed26fe,1779734520,75.12,34.79,51.53,0
17bee2a2,1779734580,28.03,49.79,58.42,1
479ce2a0,1779734640,95.48,14.4,69.35,0
fc474504,1779734700,66.95,-0.01,61.46,1
580560ff,1779734760,30.31,37.53,50.6,1
f60eab85,1779734820,53.34,14.38,22.01,1
3c26586a,1779734880,63.59,4.25,92.04,1
11d86fa9,1779734940,48.4,15.15,25.56,1
60bea418,1779735000,72.53,18.89,47.76,1
3e555ddb,1779735060,22.97,22.01,70.78,1
d2341649,1779735120,57.18,36.85,20.41,1
9b8800e0,1779735180,33.3,31.66,84.65,1
4da7dee3,1779735240,54.01,-1.1,71.28,1
3c423009,1779735300,32.88,42.33,66.23,1
d032f2af,1779735360,0.0,-6.58,66.94,1
900cc8ec,1779735420,69.96,-8.74,55.28,1
72270b9b,1779735480,69.1,13.69,59.1,1
8d657f3e,1779735540,95.9,17.78,26.43,0
1e28d5a6,1779735600,68.07,-3.62,63.77,1
05d6c276,1779735660,36.17,38.52,35.35,1
55be7fb7,1779735720,64.42,-6.7,53.03,1
d5945977,1779735780,52.33,29.53,73.51,1
76c743a8,1779735840,81.14,-0.01,48.31,1
74e4af51,1779735900,46.87,41.22,49.2,1
6334c306,1779735960,52.75,24.33,92.7,1
4de4d166,1779736020,65.61,17.97,82.9,1
fe52051b,1779736080,17.63,27.08,89.18,1
34caf342,1779736140,2.74,8.4,86.97,1
dbbe2554,1779736200,87.3,15.69,22.46,1
65a742e2,1779736260,71.94,21.89,44.1,1
58d70783,1779736320,45.37,43.09,47.84,1
e434876d,1779736380,30.35,46.29,82.7,1
31af8632,1779736440,1.12,22.35,41.65,1
5e5de932,1779736500,61.85,14.07,68.22,1
6804016e,1779736560,21.75,-7.15,55.49,1
4b06639e,1779736620,35.89,34.03,63.66,1
3e2dcefc,1779736680,15.02,22.37,63.63,1
9dde47fd,1779736740,43.73,37.97,34.03,1
90f03cc8,1779736800,20.71,33.43,57.46,1
4f38d2d6,1779736860,64.81,18.76,44.44,1
6b606264,1779736920,79.07,32.52,56.94,1
b605980e,1779736980,92.94,27.31,66.82,0
029b1b32,1779737040,69.97,31.52,78.44,1
74f12b1b,1779737100,62.18,14.15,81.5,1
0bc572e5,1779737160,95.11,42.58,55.32,0
1c0e9188,1779737220,28.12,45.84,34.75,1
266b364c,1779737280,18.75,29.82,66.11,1
f75395de,1779737340,30.12,42.57,73.39,1
b8b99f59,1779737400,74.85,9.79,61.32,1
3ef15623,1779737460,49.01,6.19,45.54,1
8c594db0,1779737520,67.21,17.18,66.8,1
2693c0fb,1779737580,64.32,32.65,69.07,1
2e37ebc6,1779737640,100.0,32.03,62.9,0
f19fdc5a,1779737700,68.88,47.02,47.95,1
e7cc4e57,1779737760,96.64,34.22,53.55,0
075ec59f,1779737820,64.52,42.9,100.0,1
602accb5,1779737880,32.54,40.67,58.37,1
eee897be,1779737940,72.29,-1.69,68.88,1
dfb33339,1779738000,58.35,39.39,52.4,1
aa88ed55,1779738060,32.29,30.04,68.02,1
bfe008d5,1779738120,45.46,14.81,78.96,1
704f5beb,1779738180,29.54,43.52,57.76,1
cc0537f1,1779738240,87.7,2.16,70.23,1
4d6bf1db,1779738300,79.8,44.07,86.67,0
e39bcf30,1779738360,10.39,-6.61,88.49,1
c6aec319,1779738420,20.83,18.07,84.14,1
0c78ab7b,1779738480,64.83,39.53,65.24,1
ffcaa638,1779738540,0.0,4.39,40.89,1
4dd5e0a4,1779738600,28.75,48.27,54.42,1
0ab59dd0,1779738660,24.24,11.17,64.09,1
5bd6df97,1779738720,92.15,-7.87,100.0,0
dc20645a,1779738780,23.33,-7.5,64.72,1
b64e7701,1779738840,86.89,-3.29,31.06,1
034572aa,1779738900,30.91,-0.43,25.34,1
96dac234,1779738960,28.4,-7.21,60.25,1
bd2f6804,1779739020,8.85,-4.28,62.59,1
038fe3a9,1779739080,70.25,33.45,57.03,0
454f311f,1779739140,56.0,48.36,64.07,1
9f235f21,1779739200,64.29,11.93,87.76,1
2d36e39f,1779739260,63.94,49.7,40.98,1
9b10ace8,1779739320,94.08,19.71,54.85,0
da7b4ca0,1779739380,1.37,20.28,30.48,1
a8b5dfcb,1779739440,83.35,42.46,45.73,0
7f2aeb58,1779739500,42.77,43.75,68.13,1
9f0640a9,1779739560,17.79,33.61,38.59,1
e56efa0d,1779739620,42.81,12.42,57.49,1
5589fad5,1779739680,26.63,27.77,83.92,1
590b99fe,1779739740,81.09,43.83,77.04,0
783d5b7b,1779739800,19.6,9.14,55.08,1
29f0604b,1779739860,92.66,-9.21,49.18,0
c897d02c,1779739920,76.43,30.25,46.08,1
b493cd86,1779739980,70.16,36.99,71.99,0
628120c1,1779740040,34.62,49.02,97.16,1
48b45c54,1779740100,15.78,7.57,66.36,1
1f5dc412,1779740160,61.93,0.72,64.35,1
00af755d,1779740220,44.27,12.64,68.51,1
864ca9ab,1779740280,18.25,42.63,83.92,1
7ca487e5,1779740340,33.16,-3.22,41.64,1
7bef61a7,1779740400,86.26,3.52,37.56,1
0790bc7b,1779740460,60.84,23.64,29.84,1
b95ee560,1779740520,68.79,30.24,75.67,1
f6be9050,1779740580,74.21,27.35,57.48,1
08198024,1779740640,47.36,24.31,54.64,1
8e664b3a,1779740700,59.84,37.17,94.65,1
76824448,1779740760,28.79,-6.76,48.33,1
76844675,1779740820,94.32,9.57,73.78,0
a6c89697,1779740880,36.38,-4.04,62.76,1
015a381e,1779740940,26.63,30.28,88.59,1
6986fa30,1779741000,56.54,0.33,64.92,1
40e8122d,1779741060,93.45,36.44,57.96,0
700a7100,1779741120,33.11,1.55,74.15,1
5541beab,1779741180,88.18,9.15,71.4,1
ff090a1b,1779741240,57.74,7.98,48.71,1
ec0b283c,1779741300,43.71,8.89,55.23,1
90474354,1779741360,6.46,-8.76,82.8,1
c8d5404f,1779741420,42.86,29.58,49.01,1
b04d2a88,1779741480,53.41,-2.81,41.96,1
5cc80a8a,1779741540,36.18,-5.97,50.27,1
27a703eb,1779741600,39.3,39.86,100.0,1
e2ccbad6,1779741660,76.17,8.35,44.76,1
8e151b00,1779741720,8.7,-5.19,44.75,1
7864c62b,1779741780,51.93,37.27,73.95,1
8aacc0d4,1779741840,54.8,-4.62,100.0,1
04648a0d,1779741900,25.0,14.86,68.28,1
e0ab39d9,1779741960,81.4,31.1,71.49,1
4c7b8f4b,1779742020,27.68,10.77,68.73,1
e8b479f3,1779742080,48.71,41.4,42.54,1
a09e245c,1779742140,34.96,48.46,61.38,1
aadb59ab,1779742200,45.8,45.31,63.0,1
009759fa,1779742260,0.0,17.66,43.66,1
b5606f09,1779742320,61.77,-6.45,79.76,1
ebcfd906,1779742380,68.42,1.25,86.57,1
6164c419,1779742440,53.54,15.18,57.48,1
67a1a4ff,1779742500,51.43,33.64,100.0,1
9a709b68,1779742560,4.11,11.8,56.42,1
26f2f8ae,1779742620,47.46,2.81,82.79,1
fec2a53c,1779742680,28.57,4.23,69.84,1
6ceaf5b4,1779742740,75.63,4.34,74.1,1
071f8cc4,1779742800,28.53,25.88,38.36,1
045c14e1,1779742860,76.99,20.06,73.84,1
3558fbda,1779742920,25.65,13.3,20.97,1
f88e7e2b,1779742980,37.43,22.64,34.64,1
5155f8b0,1779743040,33.69,38.61,100.0,1
5c026054,1779743100,50.76,41.27,91.61,1
e462558c,1779743160,69.92,47.38,74.36,1
4c481cb6,1779743220,27.22,43.34,41.68,1
82e93969,1779743280,54.3,-1.32,48.23,1
39429698,1779743340,19.46,-2.32,60.28,1
e9f483a5,1779743400,30.23,9.37,54.35,1
9e98066a,1779743460,21.36,40.39,35.16,1
8c2e11e0,1779743520,83.38,28.16,78.77,1
f42525bd,1779743580,93.7,28.93,79.16,0
96060bbe,1779743640,51.03,12.7,71.1,1
6e7929d5,1779743700,53.73,-9.21,91.9,1
5811c304,1779743760,72.49,-0.09,78.3,1
ffa9fbc1,1779743820,24.92,26.2,57.8,1
cddc26d3,1779743880,12.75,39.62,34.72,1
cafe1d73,1779743940,56.55,25.37,60.77,1
2b43c69c,1779744000,79.57,19.38,29.11,1
34b48e02,1779744060,48.05,39.86,62.26,1
78d8855e,1779744120,29.55,25.84,62.81,1
f956fb84,1779744180,23.8,13.65,73.98,1
1375467a,1779744240,7.95,12.5,86.32,1
eba389d6,1779744300,69.38,-9.42,77.17,1
6264b28e,1779744360,83.03,17.17,27.72,1
74dc2920,1779744420,40.38,-0.77,88.71,1
043ffeac,1779744480,31.94,9.74,68.82,1
f770760c,1779744540,16.39,17.0,54.94,1
65058062,1779744600,55.11,29.82,36.26,1
62fc9f6c,1779744660,36.07,29.68,47.23,1
503cc959,1779744720,48.39,-2.31,0.0,1
420e1faa,1779744780,61.63,-1.88,84.31,1
d5dce9d5,1779744840,79.32,24.1,50.48,1
d106a53a,1779744900,43.18,4.56,43.21,1
fc432962,1779744960,80.56,16.18,61.24,1
e3766e72,1779745020,71.87,24.57,57.12,1
df312071,1779745080,9.56,26.46,68.99,1
42738078,1779745140,3.0,49.44,87.67,1
5f3bc596,1779745200,58.28,22.24,70.14,1
7ea8d046,1779745260,16.53,8.34,56.78,1
39918983,1779745320,43.62,42.94,90.23,1
4542a815,1779745380,50.7,28.82,36.33,1
819f2806,1779745440,74.95,49.37,60.86,0
cd03cee1,1779745500,59.7,12.36,44.17,1
1f94beda,1779745560,34.45,27.66,90.71,1
ee7c39dd,1779745620,56.82,22.37,90.53,1
7659a868,1779745680,45.62,22.75,43.82,1
23ce564f,1779745740,73.17,44.39,58.24,0
a6bee408,1779745800,39.01,33.04,82.7,1
d860a023,1779745860,15.33,10.57,49.14,1
a2b36f99,1779745920,44.79,17.64,49.36,1
6b2d2c35,1779745980,47.63,44.15,64.64,1
11a825cb,1779746040,33.37,21.14,48.33,1
879a7b0b,1779746100,42.48,3.26,62.28,1
8002afdb,1779746160,0.41,32.76,49.6,1
e0affb28,1779746220,18.95,43.67,60.82,1
8c77ac21,1779746280,75.72,36.79,41.57,0
f33ad5a2,1779746340,49.96,26.95,71.07,1
6fcf85ac,1779746400,81.16,17.8,36.9,1
32948264,1779746460,78.12,-6.99,56.05,1
59bb28e4,1779746520,0.0,11.71,100.0,1
9cf260ed,1779746580,92.54,46.06,76.9,0
11f8b944,1779746640,65.52,-2.99,84.19,1
c9cc43e2,1779746700,25.58,42.87,53.17,1
aec34fbf,1779746760,70.69,29.14,76.05,1
6d73cf3b,1779746820,20.16,9.78,60.48,1
57978796,1779746880,60.45,-0.39,46.5,1
2ddc5d91,1779746940,76.33,17.56,82.14,1
10ebbef1,1779747000,39.86,9.21,44.02,1
56a43311,1779747060,33.46,39.74,66.87,1
b06c3ebf,1779747120,32.68,33.15,71.53,1
2fa329da,1779747180,79.57,1.34,76.07,1
3b68ae0f,1779747240,38.35,11.95,47.89,1
3974ee99,1779747300,66.65,45.53,76.44,1
497b02cc,1779747360,23.23,10.04,79.32,1
4a62f9c3,1779747420,26.59,28.56,62.2,1
9b5fbe1d,1779747480,77.43,40.04,31.09,0
fe30be18,1779747540,70.24,2.46,61.18,1
57dc5aea,1779747600,12.04,36.45,93.04,1
c1de9a92,1779747660,46.78,44.78,100.0,1
5adc582e,1779747720,17.9,26.49,48.73,1
333e1a87,1779747780,25.01,19.2,100.0,1
87d61b43,1779747840,44.68,48.53,54.25,1
2753e949,1779747900,60.38,8.23,64.53,1
9eb362bb,1779747960,71.91,7.68,79.81,1
e368f146,1779748020,100.0,18.87,76.85,0
f21bb0c4,1779748080,59.36,41.04,67.36,1
e63a14a7,1779748140,48.61,12.89,88.23,1
db616097,1779748200,49.05,4.78,85.63,1
d864fdeb,1779748260,21.13,31.5,60.47,1
7cc8009e,1779748320,19.58,47.39,43.32,1
12c72158,1779748380,67.11,27.42,73.2,1
d7a1111d,1779748440,62.07,25.93,72.64,1
28351bc4,1779748500,46.64,21.7,72.1,1
b2a32d47,1779748560,52.78,26.67,39.1,1
cc67f349,1779748620,47.85,49.48,65.29,1
d77d0fca,1779748680,79.07,2.98,57.06,1
ad4940c9,1779748740,63.26,46.82,60.13,1
96a55702,1779748800,75.42,0.59,72.55,1
f5e762ec,1779748860,69.5,-4.51,89.3,1
e3f59b99,1779748920,32.64,18.06,68.7,1
4636f2c6,1779748980,68.18,32.39,18.81,1
e6f32818,1779749040,54.17,17.86,99.7,1
8157c58b,1779749100,75.68,9.85,54.2,1
8a7e9998,1779749160,71.89,11.59,42.68,1
fdf94cb0,1779749220,38.77,32.12,78.11,1
def8f315,1779749280,46.92,10.59,50.2,1
582b4f2c,1779749340,82.33,31.98,56.89,1
016b8bf7,1779749400,55.28,22.13,51.64,1
c5a1fc38,1779749460,46.81,20.21,56.32,1
c66e3b81,1779749520,66.68,20.0,63.62,1
916dacf1,1779749580,47.1,6.63,79.62,1
fc078705,1779749640,45.0,20.2,74.86,1
5e71d364,1779749700,79.84,49.7,34.91,0
c92bf95b,1779749760,62.84,-6.96,46.77,1
8e603179,1779749820,5.18,-1.98,69.35,1
b044119f,1779749880,32.23,3.42,73.67,1
9c03dcb5,1779749940,65.37,29.58,28.13,1
dc4eeba4,1779750000,3.46,43.05,44.7,1
c1b7da0f,1779750060,63.67,10.28,84.99,1
cd5c5101,1779750120,70.63,25.69,69.64,1
bc29d9c5,1779750180,67.41,24.3,75.91,1
e883acff,1779750240,77.53,2.41,43.17,1
eba2c8e9,1779750300,66.07,39.33,71.8,1
ebf33f26,1779750360,15.41,-4.02,57.56,1
96e436d7,1779750420,62.76,29.05,66.43,1
acc54f54,1779750480,49.24,25.69,64.49,1
04ee3677,1779750540,68.25,48.07,77.12,1
6ef1f7a4,1779750600,55.02,31.52,40.84,1
c459df5a,1779750660,50.27,39.85,68.45,1
6af2859d,1779750720,4.59,5.2,26.0,1
5443fe80,1779750780,61.15,47.58,83.42,1
bfc477fc,1779750840,45.83,19.55,58.07,1
59951c52,1779750900,44.73,-2.44,52.66,1
2621bcf5,1779750960,41.91,47.23,55.47,1
281ca574,1779751020,39.13,43.92,25.68,1
3fa18b86,1779751080,75.59,32.33,90.76,1
02f2a973,1779751140,70.23,22.12,65.92,1
b02d8639,1779751200,65.35,22.49,52.8,1
eedd727c,1779751260,64.19,4.98,57.4,1
283b2d77,1779751320,54.15,28.82,79.93,1
1493ad66,1779751380,58.5,27.81,69.11,1
9b4b5366,1779751440,46.25,13.09,37.69,1
3c9de756,1779751500,36.48,48.57,69.01,1
fe3216c4,1779751560,32.74,6.48,24.08,1
facbcf52,1779751620,33.77,-1.02,62.34,1
4608269e,1779751680,31.24,4.13,71.76,1
bee21a46,1779751740,40.25,10.81,58.98,1
9a6fc9f9,1779751800,36.29,43.3,65.32,1
9faae227,1779751860,93.77,9.93,35.32,0
c74f0377,1779751920,62.75,11.01,75.86,1
c2892e94,1779751980,52.04,-4.41,60.87,1
129718eb,1779752040,41.04,19.88,22.1,1
7f7f84e2,1779752100,3.66,30.04,67.85,1
ab8e4159,1779752160,74.91,-3.17,97.15,1
eef7f3c3,1779752220,0.0,19.46,52.97,1
1d7fd38d,1779752280,49.05,-9.16,76.42,1
a3668b76,1779752340,82.07,36.8,55.11,0
97cd767c,1779752400,8.5,17.91,61.78,1
058a53b6,1779752460,84.21,19.49,80.31,1
c00b6ed6,1779752520,77.6,19.7,49.73,1
ce6a5575,1779752580,49.64,-5.92,63.32,1
4cc86007,1779752640,43.0,5.03,62.25,1
cc4b30a4,1779752700,82.43,19.65,44.15,1
9b0e22b1,1779752760,52.06,14.69,53.37,1
f39c9cb6,1779752820,49.98,32.54,76.49,1
cc7ed829,1779752880,67.51,33.26,44.91,1
d4f15cfa,1779752940,97.62,-4.29,48.84,0
c468ad72,1779753000,65.72,16.16,57.46,1
d3c70b00,1779753060,65.26,20.03,92.82,1
df4f6b78,1779753120,57.79,5.54,72.91,1
e84883e1,1779753180,46.09,38.85,77.78,1
c975660f,1779753240,76.38,28.2,53.32,1
095e1005,1779753300,59.65,1.48,41.49,1
167f422d,1779753360,20.15,-8.68,53.62,1
b82fd6eb,1779753420,54.62,18.89,30.75,1
28be6ea7,1779753480,8.65,31.11,60.2,1
64618e67,1779753540,26.15,42.87,87.44,1
6ad0ab50,1779753600,83.78,6.64,78.27,1
792dde25,1779753660,46.56,12.45,62.35,1
17d8f108,1779753720,80.93,41.62,86.24,0
0bda0a16,1779753780,44.67,-4.17,38.12,1
631ac970,1779753840,46.41,43.9,59.35,1
5ee78aac,1779753900,79.67,-6.41,61.84,1
05ad3666,1779753960,31.32,13.2,43.07,1
f1d21e8d,1779754020,38.42,2.28,84.72,1
cc18eaa4,1779754080,41.75,33.57,91.1,1
1b566382,1779754140,29.79,-1.43,68.08,1
f0770cc2,1779754200,70.5,12.68,78.92,1
04c4ff68,1779754260,39.18,-2.72,30.96,1
894f8e15,1779754320,67.1,10.75,62.69,1
d5f1a938,1779754380,23.82,27.1,72.57,1
b77c6d5e,1779754440,52.35,45.62,74.81,1
c5090a24,1779754500,19.11,14.04,36.16,1
cfaba1d9,1779754560,63.93,45.52,94.88,1
adaa61cf,1779754620,24.9,20.62,49.34,1
94cbc08c,1779754680,21.71,2.11,60.32,1
08b2b8d3,1779754740,9.04,9.05,27.0,1
47489a25,1779754800,54.85,30.42,59.87,1
b5c07676,1779754860,55.52,40.59,74.13,1
cd1b7f1a,1779754920,46.97,-7.09,78.56,1
20520dac,1779754980,40.9,-2.91,34.67,1
902f1ddf,1779755040,44.97,10.41,35.26,1
2f1e557e,1779755100,0.0,28.67,37.34,1
1b22bf23,1779755160,89.65,2.93,60.76,1
65b216ce,1779755220,29.82,43.72,65.55,1
afab8d44,1779755280,66.61,-7.8,75.5,1
b8b61841,1779755340,40.33,3.34,66.39,1
a4d13260,1779755400,10.15,29.68,70.46,1
3005adde,1779755460,28.07,29.36,64.84,1
683df479,1779755520,7.57,17.58,80.83,1
34d1d164,1779755580,27.03,-8.27,33.17,1
7f7e86f0,1779755640,50.9,20.04,62.76,1
701beec3,1779755700,69.0,12.81,15.1,1
984bd36f,1779755760,36.12,6.56,16.86,1
3f744625,1779755820,55.72,40.57,34.14,1
3162730e,1779755880,58.61,45.75,83.62,1
fca8b304,1779755940,58.26,7.78,59.25,1
6689efc6,1779756000,67.1,12.69,34.27,1
45659fdd,1779756060,13.27,27.08,79.04,1
0eb0b819,1779756120,65.03,-2.44,97.24,1
c5c31bd7,1779756180,34.98,43.41,42.27,1
83d702ff,1779756240,95.46,-3.39,63.84,0
97b29c18,1779756300,27.31,1.86,39.14,1
3117709c,1779756360,41.23,28.54,50.25,1
a0dd7ce7,1779756420,100.0,-2.66,24.15,0
7d3d6f78,1779756480,64.81,-8.7,72.6,1
6c4fb056,1779756540,33.79,37.53,56.5,1
81462b71,1779756600,61.29,4.18,65.33,1
d2ac5fad,1779756660,16.74,12.27,56.31,1
d60b0157,1779756720,33.32,32.89,60.66,1
ee1de954,1779756780,81.75,6.31,63.34,1
78d0eab1,1779756840,57.65,1.41,85.92,1
08cfe118,1779756900,79.56,49.12,79.68,0
f950d11b,1779756960,6.92,31.02,66.23,1
661743d4,1779757020,61.86,0.21,20.58,1
01abd794,1779757080,87.69,47.19,51.83,0
3919627a,1779757140,48.97,47.02,65.11,1
41d34002,1779757200,17.77,20.44,74.7,1
44c838a5,1779757260,82.64,-0.47,30.56,1
06dd14e0,1779757320,29.01,20.18,49.78,1
7add933b,1779757380,17.2,33.99,59.57,1
eb39e7d0,1779757440,21.88,9.92,50.09,1
d0dcff64,1779757500,91.8,18.91,69.4,0
7c60c857,1779757560,21.65,44.88,61.61,1
5095bef9,1779757620,55.19,-8.94,69.71,1
373016bb,1779757680,100.0,49.68,72.64,0
adffe1dc,1779757740,81.14,14.43,69.33,1
9421e8cd,1779757800,40.02,-1.19,20.82,1
dba17b3f,1779757860,73.72,-7.72,52.42,1
cd8dcdfe,1779757920,42.97,44.9,54.82,1
045b7b86,1779757980,69.03,36.06,84.65,1
0e8a45db,1779758040,56.58,-7.37,59.94,1
59b081a8,1779758100,36.4,16.99,32.06,1
23fe6128,1779758160,52.83,-7.29,75.89,1
c40dd175,1779758220,10.39,47.93,25.04,1
eae9fa0c,1779758280,92.14,32.8,84.65,0
7d371f8e,1779758340,65.88,4.23,85.41,1
87cd6265,1779758400,59.41,34.51,72.13,1
e3d0673b,1779758460,49.8,24.83,36.0,1
af3a93c0,1779758520,73.41,35.75,50.58,0
1016cce9,1779758580,71.99,23.08,42.02,1
779a6135,1779758640,27.89,43.75,50.26,1
b536c94e,1779758700,79.94,22.72,67.04,1
2849dc76,1779758760,33.46,12.89,37.19,1
a3035c05,1779758820,49.81,47.83,63.25,1
7913a1b5,1779758880,41.5,3.46,58.5,1
de0656f7,1779758940,30.24,7.18,61.71,1
96f2fdec,1779759000,71.42,31.3,63.88,1
c7578dbd,1779759060,50.26,28.32,69.75,1
052a0234,1779759120,36.23,40.76,100.0,1
a012cc6c,1779759180,78.62,37.18,70.98,0
a6e8d06d,1779759240,63.39,1.98,37.96,1
12336197,1779759300,93.79,49.83,76.45,0
47773914,1779759360,45.64,39.3,45.49,1
108b0418,1779759420,62.02,43.81,73.96,1
c00b30c0,1779759480,34.83,-6.51,54.78,1
cb9440c7,1779759540,61.37,31.92,73.9,1
2b90294b,1779759600,21.33,47.49,29.38,1
d9ac415c,1779759660,47.65,34.55,59.22,1
ac946418,1779759720,80.37,32.46,41.51,1
2bd05e60,1779759780,87.83,24.86,63.8,1
fbb7ca6f,1779759840,74.97,25.35,41.8,1
046c38ca,1779759900,77.05,42.96,62.68,0
5f917061,1779759960,60.22,14.95,1.28,1
ee86eacc,1779760020,73.64,37.29,57.58,0
bd1ffb51,1779760080,57.08,49.75,40.82,1
0787f4b6,1779760140,83.74,36.14,69.02,0
9ffbaaac,1779760200,18.62,33.44,30.68,1
6c3cdccc,1779760260,100.0,32.77,59.99,0
b620d2a3,1779760320,31.75,-1.19,77.74,1
bf0fc9ae,1779760380,51.69,10.53,22.6,1
351f1161,1779760440,34.25,20.59,61.93,1
2900ba94,1779760500,64.47,15.35,15.92,1
22be0aa5,1779760560,63.05,1.09,54.43,1
55373abb,1779760620,62.97,22.32,64.43,1
5a209acc,1779760680,0.0,-9.51,51.06,1
13423228,1779760740,0.0,30.19,42.2,1
007c6a52,1779760800,34.47,17.31,21.68,1
e55264a7,1779760860,42.33,-8.37,89.78,1
48f88c5e,1779760920,65.91,20.83,66.95,1
e824aa50,1779760980,20.58,3.24,65.66,1
200d50e2,1779761040,40.18,45.69,29.96,1
d6564bac,1779761100,15.36,5.97,61.96,1
78f8a823,1779761160,87.9,16.4,31.47,1
6401d921,1779761220,80.31,4.51,19.71,1
906308e9,1779761280,40.98,10.18,55.61,1
4ff94e65,1779761340,68.68,26.66,78.85,1
d21e1d50,1779761400,38.61,43.1,74.74,1
5a06d48e,1779761460,10.59,14.32,27.94,1
e0d38949,1779761520,40.22,9.16,42.22,1
330bb49a,1779761580,40.54,-2.58,77.28,1
54b89344,1779761640,30.77,48.31,41.32,1
8b6e657c,1779761700,51.16,4.38,33.43,1
3ae0037e,1779761760,35.78,14.21,79.33,1
b7f48fab,1779761820,60.72,44.87,54.34,1
8e38abb2,1779761880,95.32,-0.07,41.21,0
16095a7d,1779761940,99.62,13.12,40.36,0
e4877023,1779762000,54.28,48.17,62.67,1
edcd0347,1779762060,59.71,6.16,94.93,1
96aeadc1,1779762120,78.94,40.72,82.99,0
b502167f,1779762180,68.13,31.12,66.08,1
1f0ea883,1779762240,5.14,34.28,37.57,1
0ebfb254,1779762300,66.21,7.49,89.22,1
40c0be66,1779762360,52.38,37.43,75.62,1
888e9522,1779762420,34.3,42.47,37.0,1
767ec4b1,1779762480,50.44,18.9,47.03,1
431a4e1b,1779762540,29.08,3.14,79.28,1
e1fdea37,1779762600,53.17,-3.72,75.07,1
008ef6f9,1779762660,61.24,15.21,35.22,1
cd46a9d7,1779762720,57.72,25.82,69.33,1
eb09fb17,1779762780,68.49,19.73,58.1,1
c8dbeaca,1779762840,39.15,34.71,63.91,1
ea161429,1779762900,19.36,-2.88,33.28,1
74c30a63,1779762960,42.13,9.69,52.92,1
a32955cf,1779763020,43.06,33.46,76.52,1
97945aca,1779763080,54.23,18.91,44.48,1
8ae056aa,1779763140,87.71,1.58,55.05,1
90945c62,1779763200,30.78,10.89,62.25,1
7be0c0d4,1779763260,68.57,19.41,41.39,1
f82816cc,1779763320,52.52,-4.81,93.09,1
2e139a32,1779763380,68.42,44.21,70.41,1
b661352a,1779763440,88.48,35.12,68.74,0
4ab7b5b6,1779763500,43.11,-5.75,54.35,1
2a90f61c,1779763560,42.69,49.87,20.22,1
171d3c35,1779763620,91.38,31.6,49.9,0
8de0f60c,1779763680,95.95,49.9,68.44,0
